        2.87500      68.638138
        2.91670      68.574806
        2.95830      68.522957
        3.00000      68.481438
        3.04170      68.448540
        3.08330      68.421799
        3.12500      68.397858
        3.16670      68.372520
        3.20830      68.340935
        3.25000      68.297981
        3.29170      68.238739
        3.33330      68.158951
        3.37500      68.055367
        3.41670      67.926010
        3.45830      67.770218
        3.50000      67.588539
        3.54170      67.382423
        3.58330      67.153931
        3.62500      66.905434
        3.66670      66.639450
        3.70830      66.358513
        3.75000      66.065239
        3.79170      65.762497
        3.83330      65.453568
        3.87500      65.142296
        3.91670      64.832970
        3.95830      64.530197
        4.00000      64.238495
        4.04170      63.961945
        4.08330      63.703777
        4.12500      63.466072
        4.16670      63.249573
        4.20830      63.053623
        4.25000      62.876347
        4.29170      62.714905
        4.33330      62.565899
        4.37500      62.425743
        4.41670      62.290939
        4.45830      62.158253
        4.50000      62.024815
        4.54170      61.888065
        4.58330      61.745674
        4.62500      61.595440
        4.66670      61.435257
        4.70830      61.263046
        4.75000      61.076904
        4.79170      60.875282
        4.83330      60.657211
        4.87500      60.422596
        4.91670      60.172390
        4.95830      59.908573
        5.00000      59.634071
        5.04170      59.352428
        5.08330      59.067497
        5.12500      58.783123
        5.16670      58.502899
        5.20830      58.229950
        5.25000      57.966888
        5.29170      57.715729
        5.33330      57.478020
        5.37500      57.254951
        5.41670      57.047501
        5.45830      56.856529
        5.50000      56.682869
        5.54170      56.527264
        5.58330      56.390331
        5.62500      56.272350
        5.66670      56.173187
        5.70830      56.092136
        5.75000      56.027870
        5.79170      55.978508
        5.83330      55.941746
        5.87500      55.915096
        5.91670      55.896103
        5.95830      55.882507
        6.00000      55.872341
        6.04170      55.863922
        6.08330      55.855759
        6.12500      55.846413
        6.16670      55.834450
        6.20830      55.818348
        6.25000      55.796566
        6.29170      55.767509
        6.33330      55.729782
        6.37500      55.682301
        6.41670      55.624550
        6.45830      55.556740
        6.50000      55.479877
        6.54170      55.395855
        6.58330      55.307446
        6.62500      55.218113
        6.66670      55.131916
        6.70830      55.053265
        6.75000      54.986797
        6.79170      54.937157
        6.83330      54.908897
        6.87500      54.906406
        6.91670      54.933876
        6.95830      54.995296
        7.00000      55.094486
        7.04170      55.235092
        7.08330      55.420452
        7.12500      55.653500
        7.16670      55.936565
        7.20830      56.271130
        7.25000      56.657726
        7.29170      57.095730
        7.33330      57.583366
        7.37500      58.117683
        7.41670      58.694637
        7.45830      59.309212
        7.50000      59.955551
        7.54170      60.627174
        7.58330      61.317219
        7.62500      62.018597
        7.66670      62.724155
        7.70830      63.426701
        7.75000      64.119034
        7.79170      64.793961
        7.83330      65.444305
        7.87500      66.062920
        7.91670      66.642746
        7.95830      67.177010
        8.00000      67.659370
        8.04170      68.084137
        8.08330      68.446457
        8.12500      68.742447
        8.16670      68.969307
        8.20830      69.125267
        8.25000      69.209564
        8.29170      69.222282
        8.33330      69.164253
        8.37500      69.036865
        8.41670      68.841957
        8.45830      68.581711
        8.50000      68.258705
        8.54170      67.875969
        8.58330      67.437096
        8.62500      66.946381
        8.66670      66.408928
        8.70830      65.830612
        8.75000      65.218002
        8.79170      64.578194
        8.83330      63.918522
        8.87500      63.246372
        8.91670      62.568863
        8.95830      61.892677
        9.00000      61.223969
        9.04170      60.568405
        9.08330      59.931274
        9.12500      59.317554
        9.16670      58.732090
        9.20830      58.179588
        9.25000      57.664562
        9.29170      57.191219
        9.33330      56.763245
        9.37500      56.383671
        9.41670      56.054565
        9.45830      55.776981
        9.50000      55.550896
        9.54170      55.375355
        9.58330      55.248661
        9.62500      55.168751
        9.66670      55.133484
        9.70830      55.141026
        9.75000      55.189930
        9.79170      55.279144
        9.83330      55.407864
        9.87500      55.575279
        9.91670      55.780300
        9.95830      56.021358
       10.00000      56.296322
